date,open,high,low,close,volume,ret,abs_ret,rupee_vol,amihud,log_amihud,cs_spread,hl_spread,zero_ret,turnover,log_rupee_vol,entity,type,invit,post,date_str
2024-05-07,98.0,98.2,96.7,96.83,566928.0,-0.011434405308831108,0.011434405308831108,54895638.24,0.2082935124798197,0.1892090439063795,0.0013482825765634215,0.01539250897896357,0,566928.0,17.820944454143177,PGINVIT,InvIT,1,0,20240507
2024-05-08,96.83,97.8,96.55,97.22,267824.0,0.004027677372715033,0.004027677372715033,26037849.28,0.1546854860938435,0.14382800047937713,0.0075201309343824,0.012863390789812195,0,267824.0,17.07506177895971,PGINVIT,InvIT,1,0,20240508
2024-05-09,97.35,97.45,96.75,96.97,349157.0,-0.0025714873482822753,0.0025714873482822753,33857754.29,0.07594973152255916,0.07320374273243964,0.004544413300837874,0.007209062821833191,0,349157.0,17.33767860907934,PGINVIT,InvIT,1,0,20240509
2024-05-10,96.9,98.6,96.0,97.9,894124.0,0.009590595029390636,0.009590595029390636,87534739.60000001,0.10956330107584664,0.10396651545913269,0.0023063556786384236,0.026721479958889974,0,894124.0,18.287546296534668,PGINVIT,InvIT,1,0,20240510
2024-05-13,98.5,98.5,97.52,97.74,589332.0,-0.00163432073544445,0.00163432073544445,57601309.68,0.028372978748639626,0.02797792102418427,0.004368350879655896,0.009998979695949435,0,589332.0,17.869055862907626,PGINVIT,InvIT,1,0,20240513
2024-05-14,97.41,98.5,97.41,97.98,1130408.0,0.0024554941682013443,0.0024554941682013443,110757375.84,0.022170028402880806,0.02192784624411653,0.009252374240703567,0.011127558572814082,0,1130408.0,18.522852563678676,PGINVIT,InvIT,1,0,20240514
2024-05-15,98.37,98.37,97.75,97.97,789061.0,-0.00010206164523374195,0.00010206164523374195,77304306.17,0.0013202582144557129,0.0013193874399265127,0.004033708262152425,0.006322659596165659,0,789061.0,18.16326021925056,PGINVIT,InvIT,1,0,20240515
2024-05-16,97.51,98.33,97.5,97.96,1379772.0,-0.0001020720628764904,0.0001020720628764904,135162465.12,0.0007551805361486173,0.0007548955308054941,0.004083820982852823,0.008476740029617508,0,1379772.0,18.721988058176155,PGINVIT,InvIT,1,0,20240516
2024-05-17,98.0,98.8,97.7,98.01,1207567.0,0.0005104124132300214,0.0005104124132300214,118353641.67,0.004312604209114079,0.004303331581471516,0.001926129572691953,0.011195928753180604,0,1207567.0,18.589187663793076,PGINVIT,InvIT,1,0,20240517
2024-05-21,97.5,98.03,97.45,97.76,806735.0,-0.0025507601265176705,0.0025507601265176705,78866413.60000001,0.03234279346661797,0.03183077611689148,0.0,0.005934110906486579,0,806735.0,18.183266012044093,PGINVIT,InvIT,1,0,20240521
2024-05-22,98.1,98.1,97.5,97.77,559834.0,0.00010229132569539168,0.00010229132569539168,54734970.18,0.0018688477468609024,0.0018671036235729333,0.004556568071268005,0.006134969325153316,0,559834.0,17.81801337171385,PGINVIT,InvIT,1,0,20240522
2024-05-23,100.0,100.0,98.1,98.47,1023029.0,0.007159660427534131,0.007159660427534131,100737665.63,0.07107232813822481,0.06866032246099614,0.0,0.01918223119636553,0,1023029.0,18.428030325787766,PGINVIT,InvIT,1,0,20240523
2024-05-24,98.48,98.9,98.12,98.31,726615.0,-0.0016248603635624637,0.0016248603635624637,71433520.65,0.02274646900750878,0.022491625372140858,0.0037900824943844706,0.007917977870266988,0,726615.0,18.084277794030776,PGINVIT,InvIT,1,0,20240524
2024-05-27,98.03,98.9,98.03,98.32,1459437.0,0.00010171905197831066,0.00010171905197831066,143491845.84,0.0007088838489939845,0.0007086327095171064,0.007311970366563581,0.00883562687249281,0,1459437.0,18.781788768134806,PGINVIT,InvIT,1,0,20240527
2024-05-28,96.65,97.5,96.0,96.47,1852275.0,-0.018816110659072405,0.018816110659072405,178688969.25,0.10530090770598814,0.1001176125648599,0.0,0.015503875968992248,0,1852275.0,19.001157250468406,PGINVIT,InvIT,1,0,20240528
2024-05-29,96.4,96.4,95.8,95.88,535928.0,-0.006115890950554648,0.006115890950554648,51384776.64,0.11902145636250151,0.11245460373264403,0.0,0.006243496357960547,0,535928.0,17.754852512238052,PGINVIT,InvIT,1,0,20240529
2024-05-30,95.9,96.28,95.0,95.07,667854.0,-0.00844806007509391,0.00844806007509391,63492879.779999994,0.1330552355534363,0.1249177324492845,0.000335781290859678,0.013383521539104989,0,667854.0,17.966438328127126,PGINVIT,InvIT,1,0,20240530
2024-05-31,95.05,95.55,94.62,94.97,771833.0,-0.0010518565267696456,0.0010518565267696456,73300980.01,0.014349828973993898,0.014247844658684382,0.0,0.009780722511437056,0,771833.0,18.110084536617435,PGINVIT,InvIT,1,0,20240531
2024-06-03,95.99,96.1,95.0,95.13,632766.0,0.0016847425502790614,0.0016847425502790614,60195029.58,0.02798806748720035,0.027603559462882392,0.0,0.011512297226582882,0,632766.0,17.913100341754085,PGINVIT,InvIT,1,0,20240603
2024-06-04,95.13,95.68,92.99,94.23,1842285.0,-0.009460737937559083,0.009460737937559083,173598515.55,0.054497804359589654,0.05306463877197323,0.0,0.028515397254465592,0,1842285.0,18.9722558091747,PGINVIT,InvIT,1,0,20240604
2024-06-05,94.4,95.57,94.01,95.44,557267.0,0.012840921150376605,0.012840921150376605,53185562.48,0.24143621974864574,0.21626895110525537,0.010642488347770344,0.016457432218588332,0,557267.0,17.789297535526238,PGINVIT,InvIT,1,0,20240605
2024-06-06,96.35,96.35,95.51,95.84,625152.0,0.00419111483654655,0.00419111483654655,59914567.68,0.0699515159473575,0.06761333524845481,0.0,0.008756384863963193,0,625152.0,17.90843023351735,PGINVIT,InvIT,1,0,20240606
2024-06-07,95.99,96.0,95.0,95.7,1252083.0,-0.001460767946577679,0.001460767946577679,119824343.10000001,0.012190911368974398,0.012117200671354054,0.0,0.010471204188481676,0,1252083.0,18.601537420833456,PGINVIT,InvIT,1,0,20240607
2024-06-10,96.3,96.8,95.7,95.99,477652.0,0.003030303030302939,0.003030303030302939,45849815.48,0.06609193512730226,0.06399956510870508,0.0,0.01142857142857137,0,477652.0,17.64088173223117,PGINVIT,InvIT,1,0,20240610
2024-06-11,96.0,96.24,95.8,95.99,597446.0,0.0,0.0,57348841.54,0.0,0.0,0.002135230368014184,0.004582378671110162,1,597446.0,17.86466320151,PGINVIT,InvIT,1,0,20240611
2024-06-12,96.19,96.22,94.96,95.3,1534360.0,-0.0071882487759141744,0.0071882487759141744,146224508.0,0.049158987602229955,0.04798887903787662,0.0013663448230530639,0.013181295114551784,0,1534360.0,18.80065372460998,PGINVIT,InvIT,1,0,20240612
2024-06-13,95.75,95.97,95.01,95.78,512298.0,0.005036726128016866,0.005036726128016866,49067902.44,0.10264808311656998,0.09771463507130193,0.008199443296346188,0.010053408733898771,0,512298.0,17.708715660871615,PGINVIT,InvIT,1,0,20240613
2024-06-14,95.77,96.15,95.7,96.05,857797.0,0.00281896011693461,0.00281896011693461,82391401.85,0.034214251167454926,0.03364196078008658,0.0,0.0046911649726349,0,857797.0,18.226991642954644,PGINVIT,InvIT,1,0,20240614
2024-06-18,96.3,96.38,95.52,96.02,601468.0,-0.0003123373243102412,0.0003123373243102412,57752957.36,0.0054081615658797015,0.005393589973526186,0.002784646092660898,0.008963001563314222,0,601468.0,17.871685115751976,PGINVIT,InvIT,1,0,20240618
2024-06-19,96.2,96.27,95.73,95.93,723073.0,-0.0009373047281815428,0.0009373047281815428,69364392.89,0.013512764822550195,0.0134222816234507,0.003908291659318573,0.005624999999999917,0,723073.0,18.05488422306192,PGINVIT,InvIT,1,0,20240619
2024-06-20,96.49,96.49,95.72,95.97,1045108.0,0.0004169707078076623,0.0004169707078076623,100299014.76,0.004157276208598943,0.0041486586114267785,0.0042910390224187404,0.008012070131626825,0,1045108.0,18.42366642995271,PGINVIT,InvIT,1,0,20240620
2024-06-21,96.18,96.18,95.76,95.88,1021774.0,-0.0009377930603313711,0.0009377930603313711,97967691.11999999,0.009572472818438423,0.009526946999702045,0.0026974557229077763,0.004376367614879668,0,1021774.0,18.40014829982866,PGINVIT,InvIT,1,0,20240621
2024-06-24,96.1,96.15,95.78,96.01,1092984.0,0.0013558614935336166,0.0013558614935336166,104937393.84,0.012920670543818954,0.012837910792169307,0.003515409243514497,0.0038555723440838277,0,1092984.0,18.46887448115173,PGINVIT,InvIT,1,0,20240624
2024-06-25,96.19,96.55,96.0,96.04,501921.0,0.00031246745130708575,0.00031246745130708575,48204492.84,0.006482122990988109,0.006461204381091592,0.0,0.005712801869644219,0,501921.0,17.690962787124953,PGINVIT,InvIT,1,0,20240625
2024-06-26,96.19,96.36,95.95,96.14,1323434.0,0.0010412328196585108,0.0010412328196585108,127234944.76,0.008183544399870344,0.008150240771508166,0.002160381913548489,0.0042639488326139735,0,1323434.0,18.66154589409683,PGINVIT,InvIT,1,0,20240626
2024-06-27,96.2,96.21,95.78,95.99,653280.0,-0.001560224672352839,0.001560224672352839,62708347.199999996,0.02488065372504092,0.02457617042104125,0.00035509468348086704,0.004479399968748295,0,653280.0,17.95400512592885,PGINVIT,InvIT,1,0,20240627
2024-06-28,96.0,96.2,95.76,95.92,553214.0,-0.0007292426294405185,0.0007292426294405185,53064286.88,0.01374262563990794,0.013649052083082189,0.004155325098829485,0.004584288393415271,0,553214.0,17.78701469647474,PGINVIT,InvIT,1,0,20240628
2024-07-01,96.0,96.09,95.61,95.76,675044.0,-0.0016680567139282232,0.0016680567139282232,64642213.440000005,0.025804449216091433,0.025477133277030474,0.0015386490147256276,0.005007824726134627,0,675044.0,17.98437821416511,PGINVIT,InvIT,1,0,20240701
2024-07-02,95.78,96.04,95.76,95.99,1735185.0,0.0024018379281536273,0.0024018379281536273,166560408.15,0.014420221196808032,0.014317238647260323,0.0019047768910808423,0.002919708029197092,0,1735185.0,18.93086861329623,PGINVIT,InvIT,1,0,20240702
2024-07-03,95.86,96.28,95.85,95.99,1172441.0,0.0,0.0,112542611.58999999,0.0,0.0,0.0,0.0044761359496175174,1,1172441.0,18.538842477582506,PGINVIT,InvIT,1,0,20240703
2024-07-04,96.2,96.2,95.84,95.99,1159759.0,0.0,0.0,111325266.41,0.0,0.0,0.003038050757471273,0.003749218912726509,1,1159759.0,18.527966802252493,PGINVIT,InvIT,1,0,20240704
2024-07-05,95.99,96.1,95.81,95.97,1097800.0,-0.00020835503698302116,0.00020835503698302116,105355866.0,0.0019776310982344463,0.00197567816022417,0.001818811759620604,0.0030222500130268567,0,1097800.0,18.47285437772746,PGINVIT,InvIT,1,0,20240705
2024-07-08,96.32,96.32,95.86,95.93,939517.0,-0.0004167969157027329,0.0004167969157027329,90127865.81,0.004624506660142039,0.004613846481959491,0.0008509086834348318,0.004787178686647869,0,939517.0,18.316739951233046,PGINVIT,InvIT,1,0,20240708
2024-07-09,96.2,96.38,95.86,95.92,1151542.0,-0.00010424267695197109,0.00010424267695197109,110455908.64,0.0009437492139213738,0.0009433041626211844,0.004379274588192651,0.005409904286308739,0,1151542.0,18.520126982461104,PGINVIT,InvIT,1,0,20240709
2024-07-10,96.0,96.2,95.88,95.99,589557.0,0.0007297748123435976,0.0007297748123435976,56591576.43,0.012895467106244696,0.012813028536462929,0.0022784120892787667,0.0033319450229071994,0,589557.0,17.851370705772588,PGINVIT,InvIT,1,0,20240710
2024-07-11,96.12,96.2,95.92,95.99,1599889.0,0.0,0.0,153573345.10999998,0.0,0.0,0.002643655402420385,0.0029148448886112963,1,1599889.0,18.8496888291789,PGINVIT,InvIT,1,0,20240711
2024-07-12,95.99,96.1,95.85,95.97,2001330.0,-0.00020835503698302116,0.00020835503698302116,192067640.1,0.0010848003176096772,0.0010842123469272384,0.0006380166369575911,0.0026048450117218025,0,2001330.0,19.073358160139232,PGINVIT,InvIT,1,0,20240712
2024-07-15,95.9,96.29,95.9,95.98,948668.0,0.00010419922892568323,0.00010419922892568323,91053154.64,0.0011443780211422582,0.0011437237197458045,0.0005854562552503776,0.004058483792080759,0,948668.0,18.326954010874314,PGINVIT,InvIT,1,0,20240715
2024-07-16,96.28,96.28,95.69,95.75,1377048.0,-0.0023963325692852866,0.0023963325692852866,131852346.0,0.01817436429447593,0.01801118469367012,0.002692097466771615,0.0061467937698599096,0,1377048.0,18.697193263551807,PGINVIT,InvIT,1,0,20240716
2024-07-18,95.98,95.98,95.49,95.6,1028665.0,-0.0015665796344648264,0.0015665796344648264,98340374.0,0.015930177715866998,0.015804624074172442,0.0,0.005118295294302074,0,1028665.0,18.403945223072828,PGINVIT,InvIT,1,0,20240718
2024-07-19,95.7,95.7,95.5,95.65,774711.0,0.0005230125523014717,0.0005230125523014717,74101107.15,0.00705809362932672,0.007033301873154353,0.0009923526712907966,0.0020920502092050507,0,774711.0,18.120941031450243,PGINVIT,InvIT,1,0,20240719
2024-07-22,95.55,95.98,95.4,95.52,2500759.0,-0.0013591217982228398,0.0013591217982228398,238872499.67999998,0.005689737412400154,0.005673611993839988,0.0008471014817586568,0.006061239418957031,0,2500759.0,19.291440493405567,PGINVIT,InvIT,1,0,20240722
2024-07-23,95.32,98.0,95.31,95.96,2267108.0,0.004606365159129044,0.004606365159129044,217551683.67999998,0.021173658972479456,0.020952611861837684,0.0015749080611952187,0.027830945114065468,0,2267108.0,19.19794700637934,PGINVIT,InvIT,1,0,20240723
2024-07-24,96.0,96.39,95.8,96.01,1126247.0,0.0005210504376824687,0.0005210504376824687,108130974.47,0.00481869732735119,0.004807124567578757,0.0016154934993327374,0.006139757531609381,0,1126247.0,18.498853776903676,PGINVIT,InvIT,1,0,20240724
2024-07-25,96.3,96.3,95.8,95.9,2058159.0,-0.0011457139881262401,0.0011457139881262401,197377448.10000002,0.005804685384045352,0.005787903110402488,0.004610626296873081,0.0052056220718375845,0,2058159.0,19.100628433756384,PGINVIT,InvIT,1,0,20240725
2024-07-26,96.21,96.37,95.52,95.86,1134285.0,-0.0004171011470281982,0.0004171011470281982,108732560.1,0.003836028018144661,0.003828689224557946,0.003418996420281689,0.008859242274219694,0,1134285.0,18.50440184817637,PGINVIT,InvIT,1,0,20240726
2024-07-29,96.0,96.55,95.93,95.99,1771028.0,0.0013561443772167614,0.0013561443772167614,170000977.72,0.007977273986331997,0.00794562374653976,0.0005519512687095317,0.006442227763923424,0,1771028.0,18.951314746292116,PGINVIT,InvIT,1,0,20240729
2024-07-30,96.28,96.28,95.89,95.9,1760980.0,-0.0009375976664234287,0.0009375976664234287,168877982.0,0.005551923674830675,0.005536568554007235,0.0018226781564162362,0.0040589061768226105,0,1760980.0,18.944687012119825,PGINVIT,InvIT,1,0,20240730
2024-07-31,96.0,96.0,95.71,95.99,1275000.0,0.000938477580813224,0.000938477580813224,122387250.0,0.007668099257179355,0.007638848819083296,0.0,0.00302540295237605,0,1275000.0,18.62270075595011,PGINVIT,InvIT,1,0,20240731
2024-08-01,93.99,95.0,93.99,94.39,2468163.0,-0.01666840295864147,0.01666840295864147,232969905.57,0.07154745123778723,0.06910381982055888,0.0,0.010688396211439813,0,2468163.0,19.266419842544245,PGINVIT,InvIT,1,0,20240801
2024-08-02,94.39,94.49,93.91,94.27,883325.0,-0.0012713211145248815,0.0012713211145248815,83271047.75,0.015267264540031938,0.0151518926502539,0.0019194629409367676,0.006157112526539261,0,883325.0,18.23761148069559,PGINVIT,InvIT,1,0,20240802
2024-08-05,94.25,94.25,93.02,93.42,1422782.0,-0.009016654290866621,0.009016654290866621,132916294.44,0.06783708746061114,0.0656351890717314,0.0,0.013136113632722851,0,1422782.0,18.705230122939888,PGINVIT,InvIT,1,0,20240805
2024-08-06,93.87,94.14,93.05,93.37,741893.0,-0.0005352172982230341,0.0005352172982230341,69270549.41,0.007726476876272174,0.007696780521193107,0.010668607302582943,0.011645921256477412,0,741893.0,18.05353040139508,PGINVIT,InvIT,1,0,20240806
2024-08-07,93.69,94.2,93.0,93.33,1310560.0,-0.0004284031273429356,0.0004284031273429356,122314564.8,0.003502470274438941,0.003496350909859626,0.010863460566575741,0.012820512820512851,0,1310560.0,18.622106684327083,PGINVIT,InvIT,1,0,20240807
2024-08-08,93.75,94.11,93.2,94.0,1712580.0,0.007178827815279121,0.007178827815279121,160982520.0,0.04459383425777606,0.04362813451152155,0.007884826601379232,0.009716512732902638,0,1712580.0,18.896806345625862,PGINVIT,InvIT,1,0,20240808
2024-08-09,94.19,94.2,93.35,93.55,1368683.0,-0.004787234042553212,0.004787234042553212,128040294.64999999,0.03738849598588621,0.03670649359845576,0.0063147154026680025,0.009064249533457835,0,1368683.0,18.667855574297278,PGINVIT,InvIT,1,0,20240809
2024-08-12,93.7,93.7,93.15,93.49,769863.0,-0.000641368252271568,0.000641368252271568,71974491.86999999,0.008911049395527578,0.008871580295633919,0.0,0.005887075194005856,0,769863.0,18.091822334625157,PGINVIT,InvIT,1,0,20240812
2024-08-13,93.71,93.89,93.01,93.32,635841.0,-0.0018183762969301576,0.0018183762969301576,59336682.12,0.030645061907114225,0.030184879910240835,0.004077051797272764,0.009416800428036333,0,635841.0,17.89873825822028,PGINVIT,InvIT,1,0,20240813
2024-08-14,93.73,93.73,93.38,93.44,378897.0,0.001285897985426443,0.001285897985426443,35404135.68,0.03632055862199326,0.035676515496242726,0.001728381005421452,0.0037411148522260543,0,378897.0,17.382339198398892,PGINVIT,InvIT,1,0,20240814
2024-08-16,93.5,93.74,93.14,93.28,655348.0,-0.001712328767123239,0.001712328767123239,61130861.44,0.02801087252473763,0.02762574336297534,0.002439156582975444,0.006421232876712268,0,655348.0,17.928527393840838,PGINVIT,InvIT,1,0,20240816
2024-08-19,93.4,93.45,93.02,93.19,774551.0,-0.0009648370497427061,0.0009648370497427061,72180407.69,0.01336702133751423,0.013278470938394474,0.00047179722615532893,0.004612001930605533,0,774551.0,18.094679205403477,PGINVIT,InvIT,1,0,20240819
2024-08-20,93.24,93.45,93.0,93.07,925580.0,-0.0012876918124262726,0.0012876918124262726,86143730.6,0.014948177928415287,0.014837554962174794,0.004464133744530399,0.004827031375703973,0,925580.0,18.2715277452199,PGINVIT,InvIT,1,0,20240820
2024-08-21,93.19,93.19,92.95,93.16,1019738.0,0.0009670140754272083,0.0009670140754272083,94998792.08,0.010179224959122326,0.010127765565275039,0.00026035773260996625,0.0025787042011388727,0,1019738.0,18.36937473453661,PGINVIT,InvIT,1,0,20240821
2024-08-22,93.19,93.19,92.96,92.99,1020152.0,-0.0018248175182481452,0.0018248175182481452,94863934.47999999,0.019236156799219292,0.01905348087293923,0.002397011706442659,0.002471125436476003,0,1020152.0,18.367954154256083,PGINVIT,InvIT,1,0,20240822
2024-08-23,93.01,93.19,92.8,93.11,940973.0,0.001290461339929161,0.001290461339929161,87613996.03,0.014728940562045505,0.014621523195126563,0.0016269255722398525,0.004193773858809619,0,940973.0,18.288451315176392,PGINVIT,InvIT,1,0,20240823
2024-08-26,93.11,93.19,92.0,92.19,1853670.0,-0.009880786166899358,0.009880786166899358,170889837.29999998,0.05781962416848389,0.05620983134803482,0.0016101500467310783,0.012851665856687702,0,1853670.0,18.956529680548204,PGINVIT,InvIT,1,0,20240826
2024-08-27,92.15,92.98,92.15,92.64,676481.0,0.004881223560039061,0.004881223560039061,62669199.84,0.07788871682582921,0.07500423601323318,0.006805397967883466,0.008966672068276327,0,676481.0,17.95338065428785,PGINVIT,InvIT,1,0,20240827
2024-08-28,92.97,92.98,92.01,92.35,1119267.0,-0.0031303972366149013,0.0031303972366149013,103364307.44999999,0.03028508886521739,0.0298355492495946,0.007992863957110241,0.01048705335423535,0,1119267.0,18.453770271375575,PGINVIT,InvIT,1,0,20240828
